1571806085,1,0,1,"C2,CA;S4,S3;S7,S6;S9,S8;SJ,S10;C3,C5;D5,D2;C4,C9;SA,S2;C6,CQ;D8,D3;C7,CK;DQ,D4;C8,HA;C10,HQ;CJ,H6;DA,DK;H3,H2;H5,H4;H7,SK;H8,DJ;H9,D10;H10,D9;HJ,D7;HK,D6;SQ,S5"
1571806085,1,5,1,"C2,CA;S3,S2;S6,S5;S7,S4;S8,SJ;D6,D2;S9,SQ;D7,D3;C6,C5;C10,C9;CJ,C8;CK,CQ;D10,D9;DJ,D8;DA,DK;S10,H10;H2,H3;SA,C3;SK,D4;HA,C4;H6,H4;H7,H5;H8,H9;HK,D5;HQ,C7;HJ,DQ"
1571806085,1,21,1,"CK,C2;S4,S2;S5,S3;S6,S8;D2,D3;C3,C5;C4,C6;D4,D7;D5,D9;C7,C9;S7,S9;C8,C10;SQ,S10;CJ,CQ;D6,D10;H9,SJ;H3,H2;CA,HQ;D8,DQ;HA,SK;H5,H4;DJ,DA;HK,SA;H7,H6;DK,HJ;H8,H10"
1571806085,1,22,1,"C2,CA;S2,S4;C4,C3;S3,S5;C6,C5;S6,S7;D2,D5;D3,D8;D4,D10;C7,CJ;D6,DJ;S9,S8;SJ,S10;C8,SQ;C9,HA;C10,HK;CQ,HQ;CK,HJ;D7,H10;D9,H8;DQ,H7;DK,H6;DA,H5;H2,H3;H9,SK;H4,SA"
1571806085,1,9,1,"CJ,C2;D6,D2;S3,S2;S4,S7;C7,C3;S5,S10;D7,D3;S6,SK;D8,D4;S8,SA;C9,C4;S9,HA;SJ,HK;C10,C8;CQ,C6;CK,C5;CA,HQ;D10,D9;DA,DK;H4,H3;H5,H2;H7,H6;H8,H9;SQ,D5;HJ,DJ;H10,DQ"
1571806085,1,13,1,"C2,CK;S2,S6;D2,D3;C4,C3;S3,S9;C7,C5;S4,SJ;C8,C6;S5,SA;D4,D6;D5,D8;D7,D9;D10,DQ;C9,CQ;DJ,DK;SK,DA;C10,CA;S7,SQ;H3,H2;CJ,HA;H10,H9;HJ,H8;HQ,H7;HK,H6;S8,H5;S10,H4"
1571806085,1,26,1,"CK,C2;D2,D3;C3,C4;D6,D4;S4,S3;S6,S5;S7,S2;S10,S9;C7,C6;C9,C8;CJ,C10;CA,CQ;D7,D5;D8,D9;SA,C5;DQ,D10;DK,DJ;H2,H3;H4,H7;H5,HK;H6,HA;HQ,S8;HJ,SJ;H10,SK;H9,DA;H8,SQ"
1571806085,1,13,1,"CQ,C2;D4,D2;S3,S2;S4,S6;D5,D3;S5,S9;C3,C5;C4,C6;C10,C7;S7,S10;CJ,C8;S8,SJ;CK,C9;CA,HA;D6,D10;D7,DJ;SQ,SK;D8,DK;D9,DA;H3,H2;DQ,HQ;H7,H6;H9,H8;HJ,H10;HK,H5;SA,H4"
1571806085,1,7,1,"CA,C2;D4,D2;S2,S4;C7,C3;S3,S6;D5,D3;S5,S7;C8,C4;S10,S9;SJ,S8;CJ,C10;D6,D7;SQ,C5;SA,C6;D9,D8;D10,HA;DJ,HK;DQ,HJ;DK,H8;DA,H7;H3,H2;H4,H5;HQ,C9;H10,CQ;H9,CK;H6,SK"
1571806085,1,13,1,"CA,C2;D3,D2;S2,S4;D6,D4;S3,S5;C3,C4;D8,D5;S7,S6;S8,S10;C5,C6;D9,D7;S9,SK;C7,C9;C8,C10;D10,DJ;CJ,CQ;DQ,DA;SQ,SA;H3,H2;CK,HK;DK,HQ;H5,H4;H8,H7;H9,H6;HA,HJ;SJ,H10"
1571806085,1,26,1,"CA,C2;D3,D2;S4,S3;S5,S2;S9,S8;C3,C4;D6,D4;C7,C6;C9,C8;CJ,C10;D7,D5;D8,D9;SK,C5;H6,CQ;H2,H8;H3,H9;H4,H10;H5,HK;H7,HA;HQ,S6;HJ,S7;DQ,S10;D10,CK;DK,SJ;DA,SA;DJ,SQ"
1571806085,1,17,1,"CJ,C2;C5,C3;S5,S4;S9,S8;SJ,S10;C7,C6;C9,C8;C10,C4;CQ,SQ;CK,HK;CA,H9;D2,D6;HA,S2;HQ,S7;HJ,S6;H10,S3;H3,H2;D3,D7;D4,D9;H6,SK;D10,H4;DK,H5;DJ,H7;DQ,H8;D5,DA;D8,SA"
1571806085,1,12,1,"CK,C2;D3,D2;S2,S4;C4,C3;S3,S9;D5,D4;S5,S10;C5,C7;D6,D8;D7,D9;SQ,D10;SK,SJ;C6,CQ;C8,DJ;H5,DQ;H6,H2;C9,HA;C10,HQ;CJ,HJ;CA,H10;H7,H4;H9,H8;HK,H3;S6,SA;S7,DK;S8,DA"
1571806085,1,25,1,"C2,CA;S2,S3;C3,C4;S5,S4;S6,S7;C6,C5;SJ,S10;C7,C8;SQ,S8;C9,C10;D2,D9;DJ,S9;CK,CJ;D3,DA;D7,CQ;H10,SK;H3,H2;D4,HA;D5,HK;D6,HQ;D8,HJ;D10,H9;DQ,H7;DK,H6;H5,H4;H8,SA"
1571806085,1,13,1,"C2,CK;S2,S3;C6,C3;S4,S6;D2,D4;C7,C4;S5,S9;C8,C5;S7,SJ;D3,D7;C10,C9;S8,SA;D5,D9;D6,D10;CQ,CJ;S10,SQ;D8,DK;SK,CA;H6,H2;DJ,HQ;DQ,HJ;DA,H10;H8,H7;H9,H5;HK,H4;HA,H3"
1571806085,1,12,1,"CQ,C2;D3,D2;S2,S4;D6,D4;S3,S6;C3,C4;D9,D5;S5,S7;C5,C6;C8,C7;S9,S8;S10,SJ;DQ,D7;CK,CJ;CA,C10;DK,DJ;DA,D10;SK,SA;SQ,D8;H8,C9;H3,H2;H5,H4;H9,H7;HQ,HJ;HK,H10;HA,H6"
1571806085,1,17,1,"C2,CA;S3,S2;S4,S6;D2,D4;D3,D6;C3,C7;C4,C8;C5,C9;D5,D9;C6,C10;D7,D10;CK,CJ;S5,S7;SA,CQ;D8,DQ;SJ,S8;DJ,SQ;DK,HA;DA,H10;H3,H2;H4,H5;HK,S10;HQ,S9;H6,H7;H8,H9;HJ,SK"
1571806085,1,13,1,"CA,C2;D5,D2;S2,S3;D6,D3;S4,S8;D7,D4;S5,S9;C3,C4;C5,C7;C6,C8;CK,C9;S6,SK;DK,C10;D8,DJ;S7,CJ;S10,CQ;D9,DA;SJ,SA;DQ,SQ;H4,H2;D10,HA;H6,H5;H8,H7;H10,H9;HJ,H3;HK,HQ"
1571806085,1,24,1,"C2,CA;S2,S3;D2,D3;SA,S4;S5,S6;C3,C4;D5,D4;S10,S9;SJ,S8;C6,C5;C10,C9;CJ,C8;CK,CQ;D9,D8;D10,D7;DQ,DJ;DK,D6;DA,HK;H3,H2;H5,H4;H6,H7;SK,S7;H10,H9;HJ,H8;HA,HQ;SQ,C7"
1571806085,1,16,1,"C2,CA;S2,S3;D3,D2;S4,S5;D6,D4;SJ,S10;C3,C4;D8,D5;C5,C6;SA,S6;C8,C7;C9,C10;SK,S7;CJ,H10;CQ,H9;CK,H8;D10,D9;H2,H3;SQ,S9;H4,H7;HA,S8;HK,D7;HQ,DJ;HJ,DQ;H6,DK;H5,DA"
1571806085,1,22,1,"C2,CA;S2,S4;D4,D2;S3,S6;D5,D3;S5,S7;C3,C4;C6,C5;S8,S9;D6,D8;C7,C9;D7,D9;SA,S10;C8,CQ;SQ,SJ;C10,CK;D10,DJ;DK,DQ;CJ,HK;H3,H2;H4,H5;H6,H7;H9,H8;HJ,H10;HQ,DA;HA,SK"
1571806085,1,22,1,"CA,C2;D4,D2;S2,S6;D5,D3;S3,S8;C3,C4;C7,C5;S4,S9;D7,D6;S5,S10;C9,C6;S7,SJ;C10,C8;CJ,CQ;D8,D10;D9,DJ;DQ,DA;SA,SK;CK,SQ;DK,HA;H2,H3;H4,H5;H9,H6;HJ,H10;HQ,H8;HK,H7"
1571806085,1,13,1,"CK,C2;C5,C3;S2,S10;D2,D3;C9,C4;S3,SJ;CJ,C6;S4,SK;CA,C7;S5,SA;D4,D8;D10,C8;D5,D9;DA,C10;D6,DJ;S6,CQ;D7,DK;S7,SQ;H3,H2;DQ,HK;H8,H7;H10,H9;HQ,HJ;HA,H6;S8,H5;S9,H4"
1571806085,1,9,1,"CA,C2;D4,D2;S2,S4;D5,D3;S3,S5;C3,C4;D6,D7;D9,D8;S6,S10;C5,C8;C6,C10;SA,SJ;S7,SK;C7,CJ;D10,DQ;DJ,DK;SQ,DA;H3,H2;C9,HA;CQ,HK;CK,HQ;H5,H4;H7,H6;H8,H9;S9,H10;S8,HJ"
1571806085,1,19,1,"CA,C2;D2,D3;D4,D6;C3,C6;C4,C7;D5,D8;C5,C9;D7,D10;C8,C10;D9,DJ;SJ,DQ;H2,DK;H4,H3;S2,S3;HK,DA;H6,H5;S7,S6;S8,S5;S9,S4;CJ,SQ;CQ,HA;CK,H10;H7,H8;HQ,S10;HJ,SK;H9,SA"
1571806085,1,19,1,"C2,CA;S4,S3;S7,S6;C3,C5;SQ,S2;C4,C6;D2,D3;D4,D5;C10,S5;D7,S8;C7,C8;CJ,C9;CK,CQ;D6,D10;HJ,S9;HA,SJ;HK,S10;H4,H2;D8,DJ;D9,DQ;HQ,SK;H6,H3;DK,DA;H9,SA;H7,H5;H8,H10"
1571806085,1,25,1,"CK,C2;C3,C5;D2,D6;C4,C6;C8,C7;S2,S3;D3,D8;D4,D9;C10,C9;S5,S4;S9,S8;S10,S7;CQ,CJ;CA,SQ;D5,DK;DJ,S6;H8,SJ;H7,H2;D7,HA;D10,HJ;DQ,H6;DA,H5;H9,H4;H10,H3;HQ,SA;HK,SK"
1571806085,1,23,1,"C2,CK;S2,S5;D3,D2;S3,S7;C5,C3;S4,S8;C6,C4;S6,S9;D4,D5;D7,D6;S10,SJ;C7,C8;D8,D9;C9,C10;CJ,CQ;SK,CA;HA,SA;H2,H3;H8,H4;D10,SQ;DJ,HK;DQ,H10;DK,H9;DA,H7;HJ,H6;HQ,H5"
1571806085,1,7,1,"C2,CJ;S3,S2;S4,SJ;D3,D2;S5,SK;D5,D4;S6,SA;C3,C4;D7,D6;S7,SQ;C5,C6;C8,C7;C10,C9;D8,D10;D9,DJ;DK,CQ;DA,DQ;S8,HA;H4,H3;H5,H2;H7,H6;H8,H10;H9,HJ;HQ,CK;S10,HK;S9,CA"
1571806085,1,17,1,"C2,CK;S2,S3;D2,D3;C4,C3;S4,S5;D6,D4;S9,S8;S10,S7;C5,C7;D7,D5;C6,C8;D10,D8;C10,C9;CQ,CJ;DQ,DJ;DK,D9;SA,SQ;SK,SJ;H2,H3;HK,S6;H5,H4;H7,H6;H8,HQ;HJ,DA;H10,CA;H9,HA"
1571806085,1,5,1,"C2,CK;S2,S3;D5,D2;S4,S5;D7,D3;S6,S8;D8,D4;S7,S9;C3,C5;D9,D6;S10,SK;C4,C7;C6,C8;C9,C10;D10,DJ;CQ,CJ;SJ,HA;H2,H3;H5,H4;H7,H6;H8,H10;SQ,DQ;SA,DK;HQ,CA;H9,HK;HJ,DA"
1571806085,1,26,1,"C2,CA;S2,S5;C3,C4;D2,D6;C5,C6;D3,D7;C9,C7;S3,S6;CJ,C8;S4,S8;D4,D8;D5,D9;S7,C10;DJ,D10;S9,S10;HA,CQ;H2,H5;H3,H7;H4,H9;H6,H10;H8,HK;DQ,DK;HQ,CK;SJ,SK;HJ,SA;DA,SQ"
1571806085,1,0,1,"CA,C2;SK,S2;S4,S3;S8,S7;S9,S6;S10,S5;SJ,SA;D3,D2;C3,C5;D6,D4;C4,C9;D8,D5;C6,CJ;DJ,D7;C7,CQ;DQ,D9;C8,HA;C10,H8;CK,H7;H4,H3;H9,H6;H10,H5;HJ,H2;HQ,DA;HK,DK;SQ,D10"
1571806085,1,7,1,"CA,C2;D3,D2;S3,S2;S4,S9;C3,C4;D5,D4;S5,SK;C7,C5;S6,SQ;D8,D6;CK,CQ;D9,D7;DA,DK;S7,HK;H4,H3;H5,H2;H7,H6;H8,H9;SA,C6;HA,C8;HQ,C9;HJ,C10;H10,D10;S8,CJ;SJ,DJ;S10,DQ"
1571806085,1,3,1,"C2,CA;S2,S4;D2,D3;C6,C3;S3,S8;C9,C4;S5,S9;D7,D4;S6,S10;C10,C5;S7,SA;DJ,D5;SJ,HQ;CJ,C8;DQ,D10;DA,DK;H2,H4;H3,H5;H7,H6;H8,H10;SQ,D6;SK,C7;HA,D8;HK,D9;HJ,CQ;H9,CK"
1571806085,1,25,1,"C9,C2;D2,D4;C3,C4;D3,D5;C5,C6;D8,D6;S4,S3;S6,S5;S7,S2;S8,S9;DJ,D7;S10,SK;C7,C8;DQ,D9;SJ,SA;CJ,D10;HQ,DK;H7,H2;C10,SQ;CQ,HK;CK,HJ;CA,H6;H8,H5;H9,H4;H10,H3;HA,DA"
1571806085,1,26,1,"CA,C2;D3,D2;S2,S4;C5,C3;S3,S7;C10,C4;S5,S8;CK,C6;S6,S9;SQ,C7;SA,C8;D4,D8;H10,C9;SJ,S10;D5,D9;D6,D10;HA,CJ;H2,H5;H3,H6;H4,H9;H7,HJ;HQ,CQ;D7,DQ;H8,SK;DJ,HK;DK,DA"
1571806085,1,26,1,"CA,C2;D5,D2;S2,S3;D7,D3;S7,S6;S9,S8;SJ,S10;C3,C4;D8,D4;C7,C6;CJ,C10;CQ,C9;D9,D6;DJ,D10;DQ,DA;SA,C5;SK,C8;HQ,CK;H2,H3;H4,H7;H5,HJ;H6,HK;H8,HA;H10,S4;H9,S5;DK,SQ"
1571806085,1,0,1,"CQ,C2;D3,D2;S3,S2;S4,S5;C7,C3;S9,S8;S10,S7;SJ,S6;C9,C8;C10,C6;CJ,C5;CK,C4;CA,HA;D5,D4;D7,D6;D9,D8;DQ,DJ;DA,DK;H4,H3;H5,H2;H7,H6;H10,H9;HJ,H8;HQ,SA;HK,SK;SQ,D10"
1571806085,1,5,1,"C2,CA;S2,S3;D3,D2;S5,S4;S7,S6;S8,S9;C3,C4;C7,C5;S10,SK;C8,C6;SJ,SA;D4,D7;D5,D8;D6,D10;C9,CJ;D9,DJ;SQ,DQ;HQ,DK;H2,H3;H4,H5;H7,H6;C10,CK;HA,DA;H8,H9;HJ,H10;CQ,HK"
1571806085,1,17,1,"CA,C2;C4,C3;S9,S8;SJ,S10;C6,C5;C9,C8;C10,C7;CJ,SQ;CQ,HA;CK,HJ;D2,D3;SA,S2;D5,D4;D6,D7;SK,S3;D8,D10;HK,S4;HQ,S7;H8,S6;H5,S5;H3,H2;D9,DQ;H4,H6;DA,H7;DJ,H9;DK,H10"
1571806085,1,15,1,"CA,C2;D2,D3;D5,D4;S3,S2;S10,S9;C3,C4;C8,C5;C9,C7;C10,C6;CQ,CJ;CK,SQ;D7,D6;D10,D9;DK,DQ;DA,DJ;SK,SJ;H7,H4;H2,HK;HQ,S8;HJ,S7;H10,S6;H9,S5;H8,S4;H6,D8;H5,SA;H3,HA"
1571806085,1,11,1,"CA,C2;D2,D3;S2,S3;C3,C4;D6,D4;S4,S6;D7,D5;S5,S9;C5,C6;DJ,D8;S7,SJ;DK,D9;S8,SK;C7,C9;C8,C10;DA,D10;S10,SA;SQ,DQ;H2,H3;H6,H4;CJ,HK;CQ,HQ;CK,HJ;H7,H5;H10,H9;HA,H8"
1571806085,1,22,1,"C2,CA;S2,S3;D2,D3;C5,C3;S5,S4;S7,S6;C8,C7;C10,C9;CJ,C6;CQ,C4;CK,SQ;D4,D5;D6,D7;SK,S8;D8,D10;HQ,S9;HA,SJ;HK,S10;H7,H2;D9,DQ;H10,SA;H8,H3;DJ,HJ;DK,H6;DA,H5;H9,H4"
1571806085,1,11,1,"C2,CK;S3,S2;S4,S5;D3,D2;S6,S7;C3,C4;C8,C5;S9,S8;S10,HQ;SJ,HJ;C9,C7;C10,C6;D4,D8;D5,D9;D6,D10;SQ,CJ;SA,CQ;D7,DQ;DJ,DK;SK,CA;H2,H3;H5,H4;DA,H9;H10,H8;HK,H7;HA,H6"
1571806085,1,13,1,"C2,CK;S3,S2;S4,S6;C5,C3;S5,S9;C6,C4;S7,SJ;D2,D4;D3,D5;D8,D6;S8,SK;D9,D7;S10,SA;C8,C7;C10,C9;CQ,CJ;D10,DQ;DJ,DK;SQ,CA;H4,H2;DA,HK;H5,H3;H7,H6;HJ,H10;HQ,H9;HA,H8"
1571806085,1,16,1,"C2,CA;S4,S3;S8,S7;S9,S6;C4,C3;C5,C8;D3,D2;C6,C9;D4,D5;D6,D7;D10,D8;C7,CQ;DJ,D9;C10,SQ;CJ,HJ;CK,H10;DK,DQ;DA,H9;H2,H4;SK,SJ;H3,H5;HA,S10;HK,S5;HQ,S2;H6,H7;H8,SA"
1571806085,1,26,1,"C2,CQ;S2,S4;D2,D3;C4,C3;S3,S6;D5,D4;S5,S7;C7,C5;S9,S8;S10,SK;D7,D6;SJ,SQ;SA,C6;H2,C8;H3,H4;H5,H6;HK,C9;D8,D9;HQ,C10;H7,H9;DJ,D10;DQ,DA;HJ,CJ;H10,CK;H8,HA;DK,CA"
1571806085,1,26,1,"CA,C2;D2,D3;SA,S4;S2,S6;D5,D4;S3,S7;C3,C5;D10,D6;S5,S8;DJ,D7;SJ,S10;C4,C7;DK,D8;C6,C9;SQ,D9;C10,S9;C8,CJ;CQ,DQ;HJ,SK;H2,H4;H3,H5;H6,H9;H7,HQ;H8,HK;H10,DA;CK,HA"
1571806085,1,8,1,"CA,C2;D6,D2;S2,S3;D9,D3;S4,S6;DJ,D4;S5,SJ;SQ,D5;C3,C6;SA,D7;C4,C7;SK,D8;C5,C9;H3,D10;H6,H2;C8,C10;CK,CJ;H7,H5;H9,H8;H10,H4;HJ,HQ;HK,DQ;S10,CQ;S8,DK;S7,DA;S9,HA"
1571806085,1,23,1,"CA,C2;D3,D2;S3,S2;S4,S6;C3,C4;C8,C5;S5,S7;CJ,C6;S8,S10;D4,D6;SA,C7;D5,D8;D7,D9;SK,C9;H10,C10;H3,H2;S9,SJ;HA,CQ;H6,H4;D10,DK;HK,CK;H7,H5;DJ,SQ;DQ,HQ;DA,H9;HJ,H8"
1571806085,1,17,1,"CA,C2;SA,S2;S3,S4;C5,C3;S5,S6;D2,D3;C6,C4;S7,S8;D4,D5;D7,D6;SJ,S10;C8,C7;C10,C9;CK,CQ;D8,D10;SQ,S9;D9,DJ;DK,CJ;HA,DQ;H3,H2;H4,H5;H7,H6;H8,HJ;HQ,SK;H9,HK;H10,DA"
1571806085,1,23,1,"C2,CA;S2,S3;D2,D3;C3,C4;C7,C5;S5,S4;S7,S6;SJ,S10;C8,C6;C9,CK;D4,D7;D5,D10;D6,DK;SA,S8;C10,SQ;CJ,HA;CQ,HQ;D8,HJ;D9,H10;DJ,H9;DQ,H8;DA,H6;H2,H3;HK,S9;H5,H4;H7,SK"
1571806085,1,2,1,"CA,C2;D3,D2;S2,S3;C3,C5;D4,D5;D7,D6;S4,S6;C4,C7;C6,C8;D9,D8;S5,S7;DJ,D10;S8,S10;C9,C10;CJ,CQ;DK,DQ;S9,SA;SK,CK;H2,DA;H4,H3;SJ,SQ;H5,H8;H6,H9;H7,H10;HJ,HK;HQ,HA"
1571806085,1,9,1,"CA,C2;SA,S2;S3,S4;D4,D2;S6,S5;S7,S8;D6,D3;S9,SJ;C5,C3;S10,HK;C6,C4;C7,C8;D10,D5;CJ,C10;DQ,DJ;DK,D9;DA,D8;H3,H2;H6,H5;H8,H7;H9,H4;H10,HJ;SQ,D7;SK,C9;HA,CQ;HQ,CK"
1571806085,1,10,1,"CQ,C2;C6,C3;S3,S2;S4,S8;C9,C4;S5,S9;CJ,C5;S6,SK;D2,D5;D3,D6;D4,D7;CK,C7;S7,SA;CA,C8;S10,SQ;H10,C10;H3,H2;D8,DJ;D9,DA;H5,H4;D10,HK;DQ,HQ;DK,HJ;H6,H7;HA,H8;SJ,H9"
1571806085,1,19,1,"CQ,C2;D2,D3;D4,D6;C3,C7;D5,D8;C4,C9;D7,D10;D9,DQ;DJ,DK;SK,DA;S7,S2;S9,S8;S10,S6;C5,SQ;C6,HA;C8,HK;C10,HQ;CJ,H9;CK,H8;CA,H5;H2,H3;HJ,SJ;H10,S5;H7,S4;H6,S3;H4,SA"
1571806085,1,13,1,"C2,CK;S4,S3;S6,S5;S7,S2;S9,S8;SJ,S10;C5,C4;C6,C3;C8,C7;C10,C9;CQ,CJ;D3,D2;D6,D5;D8,D7;D9,D4;DJ,D10;DK,DQ;DA,SQ;H2,H5;H3,H6;H4,H7;H8,H10;H9,HQ;HA,SK;HK,CA;HJ,SA"
1571806085,1,20,1,"CK,C2;D3,D2;S3,S2;S4,S5;C5,C3;S9,S8;S10,S7;C7,C6;C8,C4;CJ,C10;CQ,C9;CA,SQ;D4,D5;D8,D6;D9,D7;DJ,D10;DQ,HQ;DK,HJ;DA,H8;H2,H4;HA,SJ;HK,S6;H3,H5;H7,H6;H9,SA;H10,SK"
1571806085,1,26,1,"CA,C2;D3,D2;S2,S4;C4,C3;S3,S6;D7,D4;S5,S7;D8,D5;S9,S8;S10,SJ;D9,D6;C5,C7;C6,C9;C8,C10;CQ,CJ;D10,DJ;SQ,CK;HJ,SK;H2,H4;H3,H6;H5,H10;H7,HQ;H8,HK;H9,SA;DQ,HA;DK,DA"
1571806085,1,0,1,"CA,C2;C4,C3;S2,S4;D2,D3;D6,D4;S3,SK;C7,C5;S5,HK;S6,HQ;S7,HJ;S8,H7;S9,H5;S10,H4;SJ,H3;C8,C6;C9,CJ;D9,D5;C10,CQ;DA,D7;H6,H2;H8,CK;H9,DK;H10,DQ;HA,DJ;SA,D10;SQ,D8"
1571806085,1,0,1,"C2,CK;S2,S3;D3,D2;S4,S6;C4,C3;S5,S9;C6,C5;S7,S10;D4,D7;D5,D8;C7,C8;D6,D9;D10,DJ;C9,CJ;SA,SJ;S8,SK;C10,CA;DQ,DA;H5,H2;CQ,HK;DK,HJ;H7,H6;H9,H8;HQ,H10;HA,H4;SQ,H3"
1571806085,1,12,1,"C2,C9;S4,S3;S6,S5;S8,S7;S9,S2;S10,SJ;C4,C3;C6,C5;C7,C10;D2,D4;D3,D7;C8,CJ;D5,DJ;D6,DQ;SQ,CQ;SK,CK;D8,DK;H4,CA;H3,H2;D9,HK;D10,H10;DA,H9;H7,H6;HJ,H8;HQ,H5;HA,SA"
1571806085,1,15,1,"C2,CQ;S4,S3;S9,S8;S10,S7;SJ,S6;C3,C4;D4,D2;C5,C6;D6,D3;C8,C7;C10,C9;D7,D5;D10,D9;DJ,D8;DK,DQ;DA,SQ;SA,S5;SK,S2;H10,H9;H2,H5;H3,H8;H4,HJ;HA,CJ;HQ,CK;H6,HK;H7,CA"
1571806085,1,13,1,"C2,CA;S3,S2;S6,S5;S7,S4;S8,S10;D2,D3;C4,C3;S9,SK;C6,C5;SJ,SQ;D4,D5;D7,D6;C7,C10;D9,D8;C8,CJ;D10,DJ;C9,CQ;DQ,DK;SA,CK;H3,H2;DA,HK;H6,H5;H7,H4;H10,H9;HQ,HJ;HA,H8"
1571806085,1,0,1,"CK,C2;D2,D3;D5,D4;S6,S5;S7,S4;S8,S3;C3,C4;C6,C5;C7,CJ;D6,D8;C8,CQ;D7,DQ;D9,DK;SA,S2;C9,SQ;C10,HK;CA,HQ;D10,HJ;DJ,H10;DA,H9;H3,H2;H5,H4;H6,SK;H7,SJ;H8,S10;HA,S9"
1571806085,1,21,1,"C9,C2;SK,S2;S3,S5;C8,C3;S4,S6;D2,D4;C10,C4;S10,S9;SJ,S8;CJ,C7;CQ,C6;CK,C5;CA,HK;D3,D8;SQ,S7;D5,D9;D6,D10;D7,DK;DJ,DA;HA,SA;H2,H3;H5,H4;DQ,HQ;H6,H7;H9,H8;HJ,H10"
